Date,Name of the Political Party,Denomination
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
13/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
14/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,10000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,10000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,10000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,10000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,10000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,10000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,10000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,10000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,10000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,10000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
14/Jul/2021,BHARTIYA JANTA PARTY,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
15/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,100000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
16/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,1000000.0
17/Jul/2021,BHARTIYA JANTA PARTY,10000000.0
17/Jul/2021,BHARTIYA JANTA PARTY,10000000.0
17/Jul/2021,BHARTIYA JANTA PARTY,10000000.0
19/Jul/2021,AAM AADMI PARTY,100000.0
19/Jul/2021,AAM AADMI PARTY,1000000.0
19/Jul/2021,AAM AADMI PARTY,1000000.0
19/Jul/2021,AAM AADMI PARTY,100000.0
19/Jul/2021,AAM AADMI PARTY,100000.0
19/Jul/2021,AAM AADMI PARTY,100000.0
19/Jul/2021,AAM AADMI PARTY,100000.0
23/Jul/2021,ALL INDIA TRINAMOOL CONGRESS,10000000.0
05/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
05/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
05/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
05/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
05/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
05/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
05/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
05/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
05/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
05/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
05/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
05/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,BIJU JANATA DAL,10000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0
07/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0
